회사명,corp_eng_name,stock_code,is_defaulted,y_proba
에스지헬스케어,"SGHEALTHCARE CO.,LTD.",398120,0,0.3242688279720058
에스제이엠홀딩스,"SJM HOLDINGS CO.,LTD",025530,0,0.2240811403845968
에스제이엠,"SJM CO.,LTD",123700,1,0.6053445310746194
에스제이그룹,"SJ Group Co., Ltd.",306040,1,0.6009654025190331
에스원,S-1 CORPORATION,012750,1,0.5938736963624534
에스와이스틸텍,"SY STEEL TECH, Inc.",365330,1,0.6819226456514266
에스와이,"SY CO., LTD.",109610,0,0.4708606558036681
에스오에스랩,"SOS LAB Co., Ltd.",464080,1,0.5837580811012931
에스엠코어,SMCore.Inc,007820,0,0.478607033030232
에스엠씨지,"SMCG CO.,Ltd",460870,0,0.4856939271620387
에스엠비나,"SMVINA Co.,Ltd.",299670,1,0.5081027310945642
에스엠벡셀,"SM BEXEL CO.,LTD",010580,0,0.1620934187407303
에스엠,"SM ENTERTAINMENT CO., Ltd.",041510,1,0.5385256814682535
에스엘에스바이오,"SLSBio(Specialty Lab Solution Bio) Co., Ltd",246250,1,0.5898001345946791
에스엘,SL CORPORATION,005850,0,0.4812314172833406
에스엔유프리시젼,"SNUPrecisionCo.,Ltd.",080000,1,0.5285287393544991
에스에프에이,SFA Engineering Corporation,056190,1,0.6130338860652567
에스에이티,SystemandApplicationTechnologiesInc.,060540,1,0.5084203386448173
에스에이엠티,"SAMT CO.,LTD.",031330,1,0.5741133882350599
에스에스알,SSR Inc.,275630,1,0.6123130887136831
에스에너지,"S-EnergyCO.,LTD.",095910,1,0.5880150910132241
에스앤에스텍,S&S TECH CORPORATION,101490,1,0.6477662411834677
에스앤디,"S&D Co., Ltd",260970,1,0.7096248323297327
에스앤더블류,S&W Corporation,103230,1,0.5857100462703295
에스아이리소스,"SI RESOURCES CO.,LTD.",065420,1,0.5634196202238735
에스씨엠생명과학,"SCM Lifescience Co., Ltd.",298060,1,0.5230030113289684
에스씨디,"SCD CO.,LTD.",042110,0,0.4971804107473551
에스비비테크,"SBB TECH Co., Ltd.",389500,1,0.5454830862897535
에스바이오메딕스,"S.Biomedics Co., Ltd.",304360,1,0.6220262282972916
에스디시스템,"SD system  Co., Ltd",121890,1,0.5400932729159238
에스디생명공학,"SD BIOTECHNOLOGIES CO., LTD.",217480,1,0.6308626407202618
에스디바이오센서,SD BIOSENSOR  INC.,137310,1,0.5222715366003498
에스넷,S NET SYSTEMS.INC,038680,1,0.5749180199007607
에브리봇,EVERYBOT Inc.,270660,1,0.5271841956555632
에르코스,"ERCOHS Agricultural Corporation Co., Ltd.",435570,1,0.5751892430221162
에넥스,"ENEX CO.,LTD",011090,0,0.0012492023744327
에너토크,ENERTORK LTD.,019990,1,0.6144517491375802
얼라인드,"Aligned Genetics, Inc.",238120,1,0.6342554087684619
어스앤에어로스페이스,Earth & Aerospace Manufacturing Ind. Co. Ltd,263540,1,0.5973294716454283
어보브반도체,"ABOV Semiconductor Co.,Ltd.",102120,1,0.5393062118066779
야스,"YAS Co., Ltd",255440,1,0.5828994208441163
앱트뉴로사이언스,"APT Neuroscience, Inc.",270520,1,0.6111410761108105
앱클론,AbClon Inc.,174900,1,0.5666220369592088
앱코,"ABKO CO., LTD.",129890,1,0.602630168604095
앤씨앤,"NC& Co., Ltd.",092600,1,0.5890711205376086
앤디포스,"NDFOS CO., LTD.",238090,1,0.6507939871857557
액트로,"ACTRO CO.,Ltd",290740,1,0.7018569561504426
액토즈소프트,"ACTOZ SOFT CO., LTD.",052790,0,0.2396160163423551
애머릿지,Ameridge Corporation,900100,1,0.564066993002736
애드바이오텍,"ADBIOTECH Co.,Ltd.",179530,1,0.6130437704732766
애닉,Anic Inc.,299910,1,0.6261151805480458
애니플러스,ANIPLUS INC.,310200,1,0.6357402004974058
애경케미칼,"AEKYUNG CHEMICAL CO., LTD",161000,1,0.5052116450983104
애경산업,"Aekyung Industrial Co., Ltd.",018250,1,0.653625690699577
압타바이오,Aptabio Therapeutics Inc.,293780,1,0.5265669847409845
압타머사이언스,Aptamer Sciences Inc,291650,1,0.6482121046491754
알피바이오,RPbio Inc.,314140,1,0.638143007739519
알파칩스,"Alphachips, Inc.",117670,1,0.6700625299503326
알파녹스,"Alphanox Co.,Ltd.",043100,1,0.6294993932567557
알티캐스트,Alticast Corporation,085810,1,0.6183778984485085
알톤,"Alton Co.,Ltd.",123750,0,0.489676494842753
알테오젠,Alteogen Inc.,196170,0,0.0086382942323655
알체라,Alchera Inc.,347860,1,0.7816237622184627
알엔투테크놀로지,"RN2 Technologies Co., Ltd.",148250,1,0.6208823797301491
알에프텍,"RFTECH CO., LTD",061040,1,0.625403959879435
알에프세미,"RFsemiTechnologies,Inc.",096610,1,0.5582723704944954
알에스오토메이션,"RS AUTOMATION CO.,LTD.",140670,1,0.6007236805301196
알서포트,"RSUPPORT Co., Ltd.",131370,1,0.5737687883436065
알비더블유,RBW Inc.,361570,1,0.5195344030699133
알멕,"ALMAC  CO., Ltd",354320,0,0.4248732948706519
알리코제약,"KOREA ARLICO PHARM CO.,LTD.",260660,1,0.6331512204919341
알루코,"ALUKO CO.,LTD.",001780,0,0.4314213813519101
알로이스,ALOYS Inc.,297570,1,0.5638543152917026
안트로젠,"ANTEROGEN CO., LTD.",065660,1,0.6676292668417556
안랩,"AHNLAB,INC.",053800,0,0.4662028075123858
안국약품,"AHN-GOOK PHARMACEUTICAL Co., Ltd.",001540,1,0.6035102342639582
아티스트컴퍼니,Artist Company Inc.,321820,1,0.6226097622249226
아티스트스튜디오,Artist Studio Inc.,200350,1,0.5506769491995874
아톤,ATON Inc.,158430,1,0.5772038566753206
아크솔루션스,Ark Solutions Inc.,203690,1,0.5901053189235524
아진전자부품,"AJIN ELECTRONIC COMPONENTS CO.,LTD",009320,0,0.2429395138573853
아진엑스텍,"AJINEXTEK Co., Ltd.",059120,1,0.5842558758641792
아진산업,"A-JIN INDUSTRY CO.,LTD",013310,0,0.3904499469161139
아즈텍WB,AZTECH WB CO. LTD,032080,0,0.445759799582802
아주스틸,"AJUSTEEL CO.,LTD.",139990,0,0.4745506809592984
아이패밀리에스씨,"iFamilySC Co,. Ltd.",114840,1,0.5757403620956172
아이티엠반도체,"ITM Semiconductor Co., Ltd",084850,1,0.6067597207546377
아이티아이즈,ITEYES Inc.,372800,1,0.5412876712378091
아이티센피엔에스,"ITCENPNS CO.,LTD.",232830,0,0.4963724820615774
아이티센엔텍,"ITCENENTEC CO.,LTD.",010280,1,0.6334064952143581
아이티센씨티에스,ITCENCTS,031820,0,0.3934951002595196
아이티센글로벌,"ITCENGLOBAL CO.,LTD.",124500,0,0.4149457063724926
아이톡시,ITOXI Corp.,052770,0,0.4877642602122863
아이텍,"ITEK, Inc.",119830,1,0.5182937084350252
아이크래프트,"iCRAFTCo.,Ltd.",052460,1,0.6322187019057747
아이큐어,Icure Pharmaceutical Incorporation,175250,1,0.6190791783688095
아이퀘스트,"IQUEST Co., Ltd.",262840,1,0.5730616596111405
아이컴포넌트,"i-Components Co., Ltd",059100,1,0.5524920211301951
아이진,"EyeGene,Inc",185490,1,0.6960920240452337
아이즈비전,EYESVISION CORPORATION,031310,1,0.594652991095286
아이윈플러스,"iWIN PLUS CO.,LTD.",123010,1,0.547273774765318
아이윈,"iWIN CO.,LTD",090150,1,0.5904963458690403
아이엠티,"IMT Co., Ltd.",451220,0,0.4277507316047602
아이엠비디엑스,"IMBdx, Inc.",461030,1,0.5784529181860703
아이엠,"IMCo.,LTD",101390,1,0.6271510922544169
아이엘,"IL CO.,LTD.",307180,1,0.5804148410051126
아이에이치큐,"IHQ, INC",003560,1,0.6329267174417661
아이에이,"iA, Inc.",038880,1,0.5499464275157047
아이에스티이,"ISTE Co.,Ltd.",212710,0,0.417275078079847
아이에스동서,"IS DONGSEO CO., LTD.",010780,1,0.66108151110625
아이언디바이스,Iron Device Corp.,464500,0,0.3714771210382621
아이앤씨,"I&C Technology Co., Ltd.",052860,1,0.5433780956900921
아이씨티케이,"ICTK Co., Ltd.",456010,1,0.5242672922772916
아이씨에이치,"ICH Co., Ltd.",368600,1,0.6601482653104285
아이씨디,"ICD Co.,Ltd",040910,1,0.5723674235123463
아이쓰리시스템,i3system Inc.,214430,1,0.6648121754655599
아이스크림에듀,"i-Scream Edu Co., Ltd.",289010,1,0.6225217780158925
아이스크림미디어,"i-Scream Media CO., LTD.",461300,0,0.4886842310791762
아이센스,"i-SENS, Inc.",099190,0,0.3207635939270584
아이빔테크놀로지,"IVIM Technology, Inc.",460470,0,0.495993662761185
아이비젼웍스,"IVISIONWORKS CO.,LTD.",469750,0,0.0568359715685213
아이비김영,"IBKIMYOUNG CO.,LTD.",339950,0,0.4982884183802276
아이마켓코리아,iMarketKorea Inc.,122900,1,0.6362318130275472
아이디피,"IDP Corp., Ltd.",332370,1,0.5735733757694225
아이디스홀딩스,"IDIS Holdings Co., Ltd",054800,0,0.4720182253187556
아이디스,"INTELLIGENT DIGITAL INTEGRATED SECURITY CO., LTD.",143160,1,0.6332945346833591
아우딘퓨쳐스,"Outin Futures Co., Ltd.",227610,1,0.655843293509961
아시아나항공,Asiana Airlines Inc.,020560,0,0.3714577376572724
아시아나IDT,"Asiana IDT, Inc.",267850,1,0.5871949676982432
아시아경제,"The Asia Business Daily Co., Ltd.",127710,1,0.5867829139482245
아스플로,"ASFLOW CO.,LTD.",159010,0,0.2885503251129235
아스트,"AeroSpace Technology of Korea, Inc.",067390,1,0.5330214754096424
아스테라시스,"ASTERASYS Co., Ltd.",450950,1,0.5601214712692483
아스타,"ASTA Co., Ltd.",246720,1,0.6188297709398851
아셈스,ASSEMS INC.,136410,1,0.6367759533814961
아센디오,"Ascendio Co., Ltd.",012170,1,0.5178973566847106
아세아제지,"ASIA PAPER MANUFACTURING CO.,LTD",002310,1,0.5167683469843506
아세아시멘트,"ASIA CEMENT CO.,LTD.",183190,1,0.6387477882111001
아세아,"ASIA HOLDINGS CO.,LTD",002030,1,0.6030876899536702
아비코전자,"ABCO ELECTRONICS CO., LTD.",036010,1,0.5887984246585914
아바텍,"AVATEC CO.,LTD.",149950,1,0.5580363551713071
아바코,"AVACOCO.,LTD.",083930,1,0.6194088714755507
아미코젠,"Amicogen, Inc.",092040,1,0.5212469622073983
아미노로직스,"AMINOLOGICS CO.,LTD.",074430,1,0.636366234947352
아모텍,"Amotech Co., Ltd.",052710,1,0.522962590577862
아모센스,"Amosense Co., Ltd.",357580,1,0.7057121224470875
아모레퍼시픽홀딩스,AMOREPACIFIC Holdings Corp.,002790,1,0.5634433033071408
아모레퍼시픽,AMOREPACIFIC CORP.,090430,1,0.6299256903236531
아모그린텍,"AMOGREENTECH Co., Ltd.",125210,1,0.503995883159582
아남전자,"ANAM ELECTRONICS CO.,LTD",008700,1,0.5086583341904721
아난티,Ananti Inc.,025980,1,0.5969309447203706
아나패스,"Anapass, Inc.",123860,1,0.5722571693188191
아가방컴퍼니,AGABANG&COMPANY,013990,1,0.5063444070020681
씨피시스템,"CP SYSTEM CO.,LTD",413630,1,0.5912333146387703
씨티케이,"CTK Co., Ltd",260930,1,0.5204350579317386
씨티알모빌리티,"CTR Mobility Co.,Ltd.",308170,1,0.5274800542523806
씨티씨바이오,"CTC BIO, INC.",060590,1,0.5387858904964569
씨큐브,"CQV Co., Ltd.",101240,1,0.5637721616222678
씨케이솔루션,"CK SOLUTION Co., Ltd.",480370,1,0.6881287552732094
씨젠,"SEEGENE, INC.",096530,1,0.5957207163572811
씨이랩,"XIIlab Co., Ltd",189330,1,0.6838794557216846
씨유테크,CU TECH CORPORATION,376290,1,0.5862142001241228
씨유메디칼,CU MEDICAL SYSTEMS Inc.,115480,1,0.5670835313106255
씨엔플러스,"CNPLUS Co., Ltd.",115530,1,0.6228589838091716
씨엔알리서치,C&R Research Inc.,359090,1,0.5911021397952437
씨에스윈드,CS Wind Corporation,112610,1,0.5800010772591462
씨에스베어링,"CS BEARING Co., Ltd.",297090,1,0.6343538635217276
씨어스테크놀로지,SEERS TECHNOLOGY,458870,0,0.4885786683852108
씨앤투스,"CNTUS Co., Ltd",352700,1,0.531403259071924
씨앤지하이테크,"C&G Hi Tech Co., Ltd",264660,1,0.6192374839096763
씨앤씨인터내셔널,"C&C International Co.,Ltd.",352480,1,0.6309718206175939
씨아이테크,"CITECH CO.,LTD",004920,1,0.5979870131783315
씨아이에스,Creative & Innovative System Corporation,222080,1,0.7450064900201672
씨씨에스,"KOREA CABLE T.V CHUNG-BUK SYSTEM CO., LTD.",066790,1,0.6295406534639656
씨싸이트,"C-SITE Co., Ltd.",109670,1,0.5724594469927913
쓰리에이로직스,3ALogics. Inc.,177900,1,0.6334213828769919
쓰리빌리언,3billion Inc.,394800,1,0.7047597326929181
쏠리드,"Solid, Inc.",050890,1,0.5279029782507073
쏘카,"SOCAR, Inc.",403550,0,0.4666972890484641
쏘닉스,SAWNICS INC.,088280,0,0.4500211288290466
쎌바이오텍,"CELL BIOTECH CO ., LTD",049960,1,0.5679240781186147
쎄트렉아이,"SatrecInitiativeCo.,Ltd.",099320,0,0.4485708615153048
쎄크,"SEC co.,ltd.",081180,1,0.5917604511030353
쎄니트,"CENIT CO., LTD",037760,1,0.5847156736388918
쎄노텍,"CENOTEC Co., Ltd",222420,1,0.6002844085192306
썸에이지,"Thumbage Co., Ltd.",208640,1,0.5602170082755971
써니전자,"SUNNY ELECTRONICS CO.,LTD",004770,1,0.5296660787120399
쌍용씨앤이,"SSANGYONGC&E.CO.,LTD.",003410,0,0.4870411340588544
쌍방울,SBW,102280,0,0.4554761209839097
싸이토젠,"Cytogen, Inc.",217330,1,0.6643246012528534
싸이버원,"CyberOne Co., Ltd.",356890,1,0.5645173693853112
싸이맥스,CYMECHS Inc.,160980,1,0.6059322144911625
심플랫폼,"Simplatform Co., Ltd.",444530,0,0.4853577269604127
심텍홀딩스,"SIMMTECH HOLDINGS Co., Ltd.",036710,1,0.6036125120956308
심텍,"SIMMTECH Co., Ltd.",222800,0,0.4735721553120594
실리콘투,"SILICON 2 Co.,Ltd.",257720,1,0.5005727246285028
신흥에스이씨,"SHIN HEUNG ENERGY & ELECTRONICS CO., LTD.",243840,1,0.6065310613786931
신흥,"SHINHUNG CO.,LTD",004080,0,0.4368756660114446
신화콘텍,"Shin Hwa Contech Co.,Ltd.",187270,1,0.6140355273731257
신화인터텍,SHINWHA INTERTEK CORP.,056700,1,0.6508955688864604
신풍제약,"SHINPOONG PHARMACEUTICAL CO.,LTD",019170,0,0.3425089234174794
신풍,SHINPOONG INC.,002870,0,0.497606267827349
신테카바이오,"SyntekaBio,Inc.",226330,1,0.6402908284472622
신진에스엠,"SINJIN SM CO.,LTD.",138070,1,0.6471340583623738
신일제약,"SHINIL PHARMACEUTICAL CO., LTD.",012790,0,0.4207905054736655
신일전자,"SHINIL ELECTRONICS CO.,LTD",002700,1,0.5477742284647085
신원종합개발,ShinwonConstruction,017000,0,0.0328048125665405
신원,SHINWON CORPORATION,009270,0,0.2975558406818829
신영와코루,SHINYOUNG WACOAL INC,005800,0,0.4583981549458235
신신제약,"SINSIN PHARMACEUTICAL Co., LTD.",002800,1,0.5595779314010821
신시웨이,"SINSIWAY CO., LTD.",290560,1,0.6693383887615564
신스틸,"SHIN STEEL CO.,LTD.",162300,1,0.5905655904193771
신송홀딩스,SINGSONGHOLDINGS,006880,0,0.351203270978497
신세계푸드,SHINSEGAE FOOD Inc.,031440,1,0.5327318479582748
신세계인터내셔날,SHINSEGAE INTERNATIONAL Inc.,031430,1,0.577730905495664
신세계건설,"Shinsegae Engineering & Construction C.,Ltd.",034300,0,0.4998414055722694
신세계,SHINSEGAE Inc.,004170,0,0.4341402562489532
신성이엔지,"SHINSUNG E&G Co.,LTD.",011930,1,0.7219270264480198
신성에스티,"Shinsung ST Co., Ltd.",416180,1,0.6672462947816103
신성델타테크,"SHINSUNG DELTA TECH CO., LTD",065350,1,0.5792359986648881
신라젠,"SillaJen, Inc.",215600,1,0.5012222474894951
신라에스지,"SILLA SG CO., LTD.",025870,0,0.2418453727816215
신라섬유,SillaTextile,001000,1,0.6495732740238486
신라교역,"SILLA CO.,LTD",004970,1,0.5449441427742878
신도리코,"SINDOH CO.,LTD ",029530,1,0.5112875812494694
신도기연,"Shindo Eng. Lab., Ltd.",290520,1,0.6906169271508809
신대양제지,"SHINDAEYANG PAPER CO.,LTD",016590,1,0.5739338809317358
시프트업,SHIFT UP Corporation.,462870,1,0.5526560503336422
시큐브,"SECUVE Co., Ltd.",131090,1,0.6035658712217643
시큐레터,"SecuLetter Co., Ltd.",418250,1,0.5298938705268859
시지트로닉스,"Sigetronics, Inc.",429270,0,0.2057010767144263
시지메드텍,"CG MedTech Co.,Ltd.",056090,0,0.4763701488654067
시알홀딩스,"CR Holdings Co., LTD.",000480,1,0.6163432382894826
시스웍,"SYSWORK CO., LTD",269620,1,0.6609091022213454
시선AI,"SECERN AI Co., Ltd.",340810,1,0.603272962242821
시디즈,"Sidiz, Inc.",134790,0,0.4195331307447194
시노펙스,Synopex Inc.,025320,0,0.3790903712985219
시너지이노베이션,"Synergy Innovation Co., Ltd.",048870,1,0.6513865919146271
시그네틱스,Signetics Corp.,033170,0,0.3268863309034662
시공테크,"SIGONG TECH Co.,Ltd.",020710,1,0.5361925827443019
승일,SEUNG IL Corporation,049830,0,0.4866658694104771
스피어,Sphere Corp.,347700,1,0.6029579554745975
스페코,Speco,013810,1,0.5677795690061884
스튜디오에스,"Studio S Co., Ltd.",046140,0,0.3572215342028508
스튜디오삼익,"Studio Samick Co.,Ltd.",415380,0,0.3357440569188936
스튜디오산타클로스,"STUDIO SANTA CLAUS ENTERTAINMENT Co., Ltd.",204630,1,0.513912583600796
스튜디오미르,"Studio Mir Co., LTD.",408900,0,0.2869045219017472
스튜디오드래곤,Studio Dragon Corporation,253450,1,0.5093312173909509
스톰테크,"Stormtec Co.,Ltd",352090,1,0.661161553492253
스타플렉스,"STARFLEX CO., LTD",115570,1,0.6095690885837375
스타코링크,"STACO LINK Co.,Ltd.",060240,1,0.6726017639192796
스코넥,"SKONEC ENTERTAINMENT Co., Ltd.",276040,1,0.6195452967631293
스맥,"SMEC CO.,LTD",099440,1,0.5202458550062959
스마트솔루션즈,"Smart Solutions Co.,Ltd.",136510,1,0.5416332398559247
스마트레이더시스템,"Smart Radar System, Inc.",424960,0,0.1990814860462373
슈피겐코리아,"Spigen Korea Co., Ltd",192440,1,0.5825100420243984
슈프리마에이치큐,Suprema HQ Inc.,094840,1,0.6329678059821028
슈프리마,Suprema Inc.,236200,1,0.5889374136616999
슈어소프트테크,Suresofttech Inc.,298830,1,0.5680458464629143
수젠텍,"Sugentech, Inc.",253840,1,0.7896512824988758
수성웹툰,"Soosung Webtoon co., Ltd.",084180,0,0.4186052654039282
수산인더스트리,"SOOSAN INDUSTRIES CO., LTD.",126720,1,0.6015606972990953
수산아이앤티,"SOOSAN INT Co., LTD.",050960,1,0.5033245746728441
수산세보틱스,"SOOSAN CEBOTICS CO., LTD",017550,0,0.3871081054543241
쇼박스,SHOWBOX Corp.,086980,1,0.5937167118202948
송원산업,"SONGWON INDUSTRIAL CO.,LTD",004430,1,0.5190736106002729
솔트웨어,"Saltware Co., Ltd.",328380,1,0.6633433435679971
솔트룩스,SALTLUX Inc,304100,1,0.680291106077598
솔브레인홀딩스,"Soulbrain Holdings Co., Ltd.",036830,1,0.5133790907939325
솔브레인,"Soulbrain Co., Ltd.",357780,1,0.608046409021986
솔본,"SOLBORN, Inc.",035610,0,0.4233952965612
솔루엠,"SOLUM CO., LTD.",248070,1,0.5423819964307416
솔루스첨단소재,Solus Advanced Materials Co. Ltd.,336370,0,0.2916089419107166
솔디펜스,"SolDefense Co., Ltd.",215090,1,0.6054824606366596
손오공,"SONOKONGCO.,LTD.",066910,0,0.487243802100229
소프트캠프,"SOFTCAMP CO., LTD",258790,0,0.4472053700858518
소프트센,"SOFTCEN CO., LTD.",032680,0,0.233173906084915
소마젠,"Psomagen, Inc.",950200,0,0.4991319577590192
소룩스,"Solux Co., Ltd.",290690,1,0.6947418163892608
소니드,Sonid Inc.,060230,1,0.5322094146765548
소노스퀘어,"SONO SQUARE CO.,LTD.",007720,0,0.0590804389670565
셀피글로벌,"Cellfie Global Co.,Ltd.",068940,1,0.717995507724581
셀트리온헬스케어,"Celltrion Healthcare Co., Ltd.",091990,1,0.5822109479633523
셀트리온제약,Celltrion Pharm Inc.,068760,1,0.6532290274596061
셀젠텍,"CELLGENTEK Co., Ltd",258250,1,0.6765699011033797
셀비온,"Cellbion Co., Ltd",308430,0,0.2408352831659457
셀바이오휴먼텍,"Cell Bio Human Tech Co., Ltd",318160,1,0.5640454334919995
셀바스헬스케어,"SELVAS Healthcare, Inc.",208370,1,0.5201294263108394
셀바스AI,SELVAS AI Inc.,108860,1,0.544686493122827
셀리버리,"Cellivery Therapeutics, Inc.",268600,1,0.5895159454544678
셀리드,"Cellid Co., Ltd.",299660,0,0.4726541607609222
셀루메드,"CELLUMED CO., LTD.",049180,0,0.4320686427424989
셀로맥스사이언스,"Cellromax Science Co., Ltd.",471820,0,0.401548487102941
셀레스트라,Celestra Inc.,352770,1,0.5393122304590307
셀레믹스,"Celemics, Inc.",331920,0,0.4502327930187157
센코,"SENKO Co.,Ltd.",347000,1,0.6076954826156697
센서뷰,"SENSORVIEW CO., LTD.",321370,1,0.5906602190974988
세화피앤씨,SEWHA P&C INC.,252500,1,0.5976261414750863
세토피아,"Setopia Co.,Ltd.",222810,1,0.5970927442715243
세코닉스,"SEKONIX CO., LTD.",053450,1,0.6731866258557146
세진티에스,"SEJIN T.S CO., LTD.",067770,1,0.5309360238167062
세진중공업,"SEJIN HEAVY INDUSTRIES CO., LTD.",075580,1,0.6309227116259929
세중,"SEJOONG CO., LTD.",039310,1,0.5382898891968391
세종텔레콤,"Sejong Telecom, Inc.",036630,1,0.5721259677197313
세종메디칼,"SEJONG MEDICAL Co.Ltd.,",258830,1,0.552382344918571
세이브존I&C,SAVEZONE I&C Corp.,067830,1,0.5694493139956373
세원이앤씨,"SEWON E&C CO.,LTD.",091090,1,0.5402035158106259
세원물산,SewonCorporation,024830,1,0.5153876548153561
세운메디칼,"SEWOONMEDICAL CO,. LTD.",100700,1,0.5658599420738061
세우글로벌,"SEWOO GLOBAL CO,. LTD",013000,1,0.6651706331200905
세아홀딩스,SEAH HOLDINGS CORP,058650,1,0.6210190506312331
세아특수강,"SeAH SPECIAL STEEL CO., LTD",019440,0,0.4151607947183358
세아제강지주,SeAH Steel Holdings Corporation,003030,1,0.5052624203131321
세아제강,SeAH Steel Corporation,306200,1,0.6041385532053185
세아베스틸지주,SeAH Besteel Holdings Corporation,001430,1,0.5951878688405543
세아메카닉스,"SeA Mechanics Co., LTD",396300,1,0.5060907842196589
세보엠이씨,SEBO MANUFACTURING ENGINEERING CORPORATION,011560,1,0.5139708442835887
세방전지,"SEBANG GLOBAL BATTERY CO.,LTD",004490,1,0.5462892131574405
세방,"SEBANG CO., LTD",004360,1,0.5778817802823798
세명전기,SemyungElectricMachinery,017510,1,0.6540317239496164
세림B&G,"SERIM B&G Co.,Ltd",340440,1,0.6392910514314278
세동,SAE DONG CO. LTD,053060,0,0.4947724819777048
세니젠,"SANIGEN Co., Ltd.",188260,1,0.5179129148749451
세기상사,"THE CENTURY CO.,LTD",002420,1,0.6090523616382296
세경하이테크,"Se Gyung Hi Tech Co., Ltd.",148150,1,0.5901767886112563
성호전자,SUNGHO ELECTRONICS CORP.,043260,1,0.5557714447675711
성창오토텍,"SUNGCHANG AUTOTECH CO.,LTD.",080470,1,0.5643940257305334
성창기업지주,Sungchang Enterprise Holdings Limited.,000180,0,0.476522019479034
성일하이텍,"SungEel HiTech Co., Ltd.",365340,0,0.4721354069843579
성우하이텍,"SUNGWOO HITECH CO., LTD",015750,0,0.4527120863127371
성우테크론,SUNGWOO TECHRON COMPANY,045300,0,0.0993175463956591
성우전자,"SUNGWOOELECTRONICSCO.,LTD.",081580,1,0.5801736581153728
성우,"SUNGWOO CO., LTD",458650,1,0.517485525466864
성안머티리얼스,"SEONG AN Materials CO.,LTD",011300,1,0.5636601574124713
성신양회,"SUNGSHIN CEMENT CO.,LTD.",004980,1,0.5796676510545251
성문전자,"SUNGMOON ELECTRONICS CO.,LTD",014910,1,0.6086565717176219
성도이엔지,SUNGDO Engineering & Construction.,037350,1,0.537893821819117
성광벤드,"SUNG KWANG BEND CO., LTD.",014620,1,0.6086565717176219
선진뷰티사이언스,"SUNJIN BEAUTY SCIENCE CO., LTD.",086710,1,0.60805889756022
선진,"SUNJIN CO., LTD.",136490,1,0.5551048820168377
선익시스템,"SUNIC SYSTEM Co., Ltd.",171090,1,0.5007910229026702
선샤인푸드,Sunshine Food Inc.,217620,1,0.6102796145651461
선바이오,"SunBio, Inc.",067370,0,0.3225923239876845
선도전기,"SEONDO ELECTRIC CO.,LTD",007610,1,0.5488761848164975
선광,"SUN KWANG Co.,Ltd",003100,0,0.4997928406248678
석경에이티,"Sukgyung AT Co., Ltd.",357550,1,0.6034582134838872
서희건설,"SEOHEE CONSTRUCTION CO., LTD.",035890,0,0.2911289687404901
서흥,"SUHEUNG CO.,LTD.",008490,1,0.5029308797194708
서호전기,"Seoho Electric Co.,Ltd.",065710,0,0.3105986447832961
서한,Seohan,011370,1,0.5975459841470033
서플러스글로벌,"SurplusGLOBAL,Inc.",140070,1,0.5826758171506498
서진오토모티브,"Seojin Automotive Co.,Ltd.",122690,0,0.4992586809013542
서진시스템,"SEOJIN SYSTEM CO.,LTD",178320,1,0.5450823644159135
서전기전,"SEOJEON ELECTRIC MACHINERY Co.,Ltd.",189860,1,0.5681684255807536
서원인텍,"SEOWONINTECH.CO.,LTD",093920,0,0.4387242045970604
서원,"SEOWON CO.,LTD",021050,1,0.5083493496894456
서울평가정보,Seoul Information Service Inc.,036120,0,0.4470823043935373
서울제약,"SEOUL PHARMA CO.,LTD",018680,1,0.5417665038896861
서울전자통신,SEOUL ELECTRONICS & TELECOM,027040,0,0.3556453198996051
서울옥션,SeoulAuctionCo.Ltd..,063170,1,0.5706363745055352
서울식품공업,"SEOUL FOOD IND CO.,LTD",004410,1,0.5482735916683075
서울반도체,"SEOUL SEMICONDUCTOR CO., LTD.",046890,1,0.6138773967120569
서울바이오시스,"SEOUL VIOSYS CO., LTD.",092190,1,0.5081566229380101
서울리거,"SEOULEAGUER CO., LTD.",043710,1,0.6606244837649392
서울도시가스,"SEOUL CITY GAS CO.,LTD",017390,0,0.4670964330500521
서연탑메탈,"SEOYON TOPMETAL CO., LTD.",019770,0,0.2418792303032591
서연이화,"SEOYON E-HWA CO.,LTD.",200880,1,0.6376834819506639
서연,SEOYON CO. LTD,007860,1,0.5946271595377537
서암기계공업,"SEOAM MACHINERY INDUSTRY CO., LTD",100660,1,0.6210236272111922
서산,SeoSanCo.Ltd.,079650,1,0.5126774712598771
서부T&D,"Seobu T&D Co.,Ltd",006730,1,0.5810063513120921
서린바이오,"SeouLinBioscienceCO.,LTD.",038070,1,0.6244696339583107
서남,"SuNAM Co., Ltd.",294630,1,0.5388336696764154
샤페론,Shaperon Inc.,378800,1,0.5254751773867925
샘표식품,SEMPIO FOODS COMPANY,248170,1,0.5061486524651698
샘표,SEMPIO COMPANY,007540,1,0.5574137285216341
샘씨엔에스,"SEMCNS Co., Ltd.",252990,1,0.7340338979880491
샌즈랩,SANDS LAB Inc.,411080,0,0.4978742889156121
새빗켐,"Sebitchem Co., LTD",107600,1,0.6820717006253445
새론오토모티브,SAERONAUTOMOTIVE CORPORRATION,075180,0,0.4935737323194357
새로닉스,"SERONICS. CO., LTD.",042600,0,0.426542916737517
상지건설,"Sangji Construction, Inc.",042940,0,0.4507858533682221
